fpr,tpr
0.116036,0.484127
0.116226,0.484127
0.116416,0.484127
0.116606,0.484127
0.116797,0.484127
0.116987,0.484127
0.116987,0.484921
0.117177,0.484921
0.117367,0.484921
0.117558,0.484921
0.117748,0.484921
0.117938,0.484921
0.117938,0.485714
0.118128,0.485714
0.118318,0.485714
0.118318,0.486508
0.118509,0.486508
0.118699,0.486508
0.118889,0.486508
0.118889,0.487302
0.119079,0.487302
0.119270,0.487302
0.119460,0.487302
0.119460,0.488095
0.119650,0.488095
0.119650,0.488889
0.119840,0.488889
0.119840,0.489683
0.120030,0.489683
0.120030,0.490476
0.120030,0.491270
0.120221,0.491270
0.120221,0.492063
0.120411,0.492063
0.120411,0.492857
0.120411,0.493651
0.120411,0.494444
0.120601,0.494444
0.120601,0.495238
0.120601,0.496032
0.120791,0.496032
0.120982,0.496032
0.121172,0.496032
0.121172,0.496825
0.121362,0.496825
0.121552,0.496825
0.121552,0.497619
0.121742,0.497619
0.121933,0.497619
0.121933,0.498413
0.121933,0.499206
0.122123,0.499206
0.122123,0.500000
0.122123,0.500794
0.122123,0.501587
0.122123,0.502381
0.122313,0.502381
0.122503,0.502381
0.122694,0.502381
0.122884,0.502381
0.122884,0.503175
0.123074,0.503175
0.123264,0.503175
0.123454,0.503175
0.123645,0.503175
0.123645,0.503968
0.123835,0.503968
0.124025,0.503968
0.124215,0.503968
0.124215,0.504762
0.124406,0.504762
0.124406,0.505556
0.124596,0.505556
0.124596,0.506349
0.124596,0.507143
0.124596,0.507937
0.124786,0.507937
0.124786,0.508730
0.124976,0.508730
0.124976,0.509524
0.125166,0.509524
0.125166,0.510317
0.125357,0.510317
0.125357,0.511111
0.125547,0.511111
0.125737,0.511111
0.125927,0.511111
0.126118,0.511111
0.126118,0.511905
0.126308,0.511905
0.126308,0.512698
0.126498,0.512698
0.126688,0.512698
0.126878,0.512698
0.126878,0.513492
0.127069,0.513492
0.127259,0.513492
0.127449,0.513492
0.127639,0.513492
0.127830,0.513492
0.127830,0.514286
0.127830,0.515079
0.128020,0.515079
0.128210,0.515079
0.128210,0.515873
0.128400,0.515873
0.128400,0.516667
0.128590,0.516667
0.128781,0.516667
0.128971,0.516667
0.129161,0.516667
0.129351,0.516667
0.129351,0.517460
0.129542,0.517460
0.129542,0.518254
0.129732,0.518254
0.129922,0.518254
0.130112,0.518254
0.130112,0.519048
0.130302,0.519048
0.130493,0.519048
0.130683,0.519048
0.130873,0.519048
0.131063,0.519048
0.131063,0.519841
0.131254,0.519841
0.131444,0.519841
0.131444,0.520635
0.131634,0.520635
0.131634,0.521429
0.131634,0.522222
0.131824,0.522222
0.132014,0.522222
0.132205,0.522222
0.132205,0.523016
0.132205,0.523810
0.132395,0.523810
0.132395,0.524603
0.132585,0.524603
0.132585,0.525397
