fpr,tpr
0.0,0.0
0.0,0.0007936507936507937
0.0,0.011111111111111112
0.00019022256039566293,0.011111111111111112
0.00019022256039566293,0.016666666666666666
0.00038044512079132587,0.016666666666666666
0.00038044512079132587,0.01984126984126984
0.0005706676811869887,0.01984126984126984
0.0005706676811869887,0.03253968253968254
0.0007608902415826517,0.03253968253968254
0.0007608902415826517,0.03492063492063492
0.0009511128019783146,0.03492063492063492
0.0009511128019783146,0.03888888888888889
0.0011413353623739774,0.03888888888888889
0.0011413353623739774,0.05238095238095238
0.0013315579227696406,0.05238095238095238
0.0013315579227696406,0.05873015873015873
0.0015217804831653035,0.05873015873015873
0.0015217804831653035,0.06746031746031746
0.0017120030435609664,0.06746031746031746
0.0017120030435609664,0.06825396825396825
0.0019022256039566293,0.06825396825396825
0.0019022256039566293,0.07936507936507936
0.002092448164352292,0.07936507936507936
0.002092448164352292,0.09047619047619047
0.002282670724747955,0.09047619047619047
0.002282670724747955,0.10158730158730159
0.0024728932851436182,0.10158730158730159
0.0024728932851436182,0.10476190476190476
0.002663115845539281,0.10476190476190476
0.002663115845539281,0.11507936507936507
0.002853338405934944,0.11507936507936507
0.002853338405934944,0.11666666666666667
0.003043560966330607,0.11666666666666667
0.003043560966330607,0.11904761904761904
0.00323378352672627,0.11904761904761904
0.00323378352672627,0.12222222222222222
0.0034240060871219328,0.12222222222222222
0.0034240060871219328,0.1261904761904762
0.0036142286475175957,0.1261904761904762
0.0036142286475175957,0.12936507936507938
0.0038044512079132586,0.12936507936507938
0.0038044512079132586,0.13095238095238096
0.0039946737683089215,0.13095238095238096
0.0039946737683089215,0.13253968253968254
0.004184896328704584,0.13253968253968254
0.004184896328704584,0.13333333333333333
0.004375118889100247,0.13333333333333333
0.004375118889100247,0.1365079365079365
0.00456534144949591,0.1365079365079365
0.00456534144949591,0.1388888888888889
0.004755564009891573,0.1388888888888889
0.004755564009891573,0.13968253968253969
0.0049457865702872365,0.13968253968253969
0.0049457865702872365,0.14206349206349206
0.005136009130682899,0.14206349206349206
0.005136009130682899,0.1523809523809524
0.005326231691078562,0.1523809523809524
0.005326231691078562,0.16587301587301587
0.005516454251474225,0.16587301587301587
0.005516454251474225,0.173015873015873
0.005706676811869888,0.173015873015873
0.005706676811869888,0.17539682539682538
0.005896899372265551,0.17539682539682538
0.005896899372265551,0.18095238095238095
0.006277344493056876,0.18095238095238095
0.006277344493056876,0.18174603174603174
0.0068480121742438655,0.18174603174603174
0.0068480121742438655,0.18571428571428572
0.007038234734639528,0.18571428571428572
0.007038234734639528,0.20317460317460317
0.007418679855430854,0.20317460317460317
0.007418679855430854,0.20714285714285716
0.007608902415826517,0.20714285714285716
0.007608902415826517,0.2111111111111111
0.00779912497622218,0.2111111111111111
0.00779912497622218,0.2126984126984127
0.007989347536617843,0.2126984126984127
0.007989347536617843,0.2150793650793651
0.008179570097013505,0.2150793650793651
0.008179570097013505,0.21825396825396826
0.008560015217804832,0.21825396825396826
0.008560015217804832,0.22301587301587303
0.008940460338596157,0.22301587301587303
0.008940460338596157,0.22380952380952382
0.00913068289899182,0.22380952380952382
0.00913068289899182,0.22936507936507936
0.009511128019783146,0.22936507936507936
0.009511128019783146,0.23015873015873015
0.009701350580178809,0.23015873015873015
0.009701350580178809,0.23095238095238096
0.009891573140574473,0.23095238095238096
0.009891573140574473,0.2373015873015873
0.010081795700970135,0.2373015873015873
0.010081795700970135,0.2396825396825397
0.01046224082176146,0.2396825396825397
0.01046224082176146,0.24603174603174602
0.010652463382157125,0.24603174603174602
0.010652463382157125,0.2507936507936508
0.010842685942552787,0.2507936507936508
0.010842685942552787,0.2515873015873016
0.011223131063344112,0.2515873015873016
0.011223131063344112,0.25476190476190474
0.011603576184135439,0.25476190476190474
0.011603576184135439,0.25555555555555554
0.011984021304926764,0.25555555555555554
0.011984021304926764,0.2563492063492063
0.01236446642571809,0.2563492063492063
0.01236446642571809,0.2571428571428571
0.013125356667300742,0.2571428571428571
0.013125356667300742,0.25873015873015875
0.013315579227696404,0.25873015873015875
0.013315579227696404,0.25952380952380955
0.013505801788092067,0.25952380952380955
0.013505801788092067,0.2634920634920635
0.013696024348487731,0.2634920634920635
0.013696024348487731,0.2642857142857143
0.014076469469279056,0.2642857142857143
0.014076469469279056,0.26587301587301587
0.01426669202967472,0.26587301587301587
0.01426669202967472,0.26825396825396824
0.014647137150466045,0.26825396825396824
0.014647137150466045,0.28095238095238095
0.014837359710861708,0.28095238095238095
0.014837359710861708,0.2857142857142857
0.015027582271257372,0.2857142857142857
0.015027582271257372,0.2865079365079365
0.015217804831653034,0.2865079365079365
0.015217804831653034,0.29285714285714287
0.015408027392048697,0.29285714285714287
0.015408027392048697,0.2992063492063492
0.01559824995244436,0.2992063492063492
0.01559824995244436,0.3
0.015788472512840022,0.3
0.015788472512840022,0.30158730158730157
0.015978695073235686,0.30158730158730157
0.015978695073235686,0.30238095238095236
0.01635914019402701,0.30238095238095236
0.01635914019402701,0.3055555555555556
0.016739585314818336,0.3055555555555556
0.016739585314818336,0.3103174603174603
0.016929807875214,0.3103174603174603
0.016929807875214,0.3111111111111111
0.017120030435609664,0.3111111111111111
0.017120030435609664,0.3126984126984127
0.01750047555640099,0.3126984126984127
0.01750047555640099,0.31507936507936507
0.017690698116796653,0.31507936507936507
0.017690698116796653,0.31666666666666665
0.01807114323758798,0.31666666666666665
0.01807114323758798,0.3253968253968254
0.01826136579798364,0.3253968253968254
0.01826136579798364,0.3261904761904762
0.018451588358379303,0.3261904761904762
0.018451588358379303,0.326984126984127
0.01883203347917063,0.326984126984127
0.01883203347917063,0.3277777777777778
0.019022256039566292,0.3277777777777778
0.019022256039566292,0.3325396825396825
0.019783146281148946,0.3325396825396825
0.019783146281148946,0.3341269841269841
0.019973368841544607,0.3341269841269841
0.019973368841544607,0.3396825396825397
0.02035381396233593,0.3396825396825397
0.02035381396233593,0.34206349206349207
0.020544036522731596,0.34206349206349207
0.020544036522731596,0.34285714285714286
0.02092448164352292,0.34285714285714286
0.02092448164352292,0.34523809523809523
0.021114704203918585,0.34523809523809523
0.021114704203918585,0.346031746031746
0.02130492676431425,0.346031746031746
0.02130492676431425,0.3468253968253968
0.021685371885105574,0.3468253968253968
0.021685371885105574,0.3476190476190476
0.022256039566292563,0.3476190476190476
0.022256039566292563,0.3484126984126984
0.022446262126688224,0.3484126984126984
0.022446262126688224,0.35714285714285715
0.022636484687083888,0.35714285714285715
0.022636484687083888,0.35873015873015873
0.022826707247479552,0.35873015873015873
0.022826707247479552,0.3611111111111111
0.023207152368270877,0.3611111111111111
0.023207152368270877,0.36428571428571427
0.023968042609853527,0.36428571428571427
0.023968042609853527,0.36507936507936506
0.02415826517024919,0.36507936507936506
0.02415826517024919,0.36587301587301585
0.02529960053262317,0.36587301587301585
0.02529960053262317,0.37142857142857144
0.026440935894997148,0.37142857142857144
0.026440935894997148,0.37222222222222223
0.02663115845539281,0.37222222222222223
0.02663115845539281,0.373015873015873
0.027011603576184134,0.373015873015873
0.027011603576184134,0.3753968253968254
0.027201826136579798,0.3753968253968254
0.027201826136579798,0.3761904761904762
0.027392048696975462,0.3761904761904762
0.027392048696975462,0.376984126984127
0.02796271637816245,0.376984126984127
0.02796271637816245,0.37777777777777777
0.028343161498953776,0.37777777777777777
0.028343161498953776,0.37936507936507935
0.0287236066197451,0.37936507936507935
0.0287236066197451,0.38095238095238093
0.028913829180140765,0.38095238095238093
0.028913829180140765,0.38333333333333336
0.02929427430093209,0.38333333333333336
0.02929427430093209,0.38571428571428573
0.029674719421723415,0.38571428571428573
0.029674719421723415,0.3865079365079365
0.030055164542514744,0.3865079365079365
0.030055164542514744,0.3880952380952381
0.030245387102910404,0.3880952380952381
0.030245387102910404,0.39206349206349206
0.03138672246528438,0.39206349206349206
0.03138672246528438,0.39285714285714285
0.031576945025680044,0.39285714285714285
0.031576945025680044,0.39365079365079364
0.03176716758607571,0.39365079365079364
0.03176716758607571,0.39444444444444443
0.03195739014647137,0.39444444444444443
0.03195739014647137,0.3952380952380952
0.032147612706867036,0.3952380952380952
0.032147612706867036,0.3968253968253968
0.03271828038805402,0.3968253968253968
0.03271828038805402,0.4
0.032908502948449686,0.4
0.032908502948449686,0.4015873015873016
0.03347917062963667,0.4015873015873016
0.03347917062963667,0.40476190476190477
0.033669393190032336,0.40476190476190477
0.033669393190032336,0.40555555555555556
0.033859615750428,0.40555555555555556
0.033859615750428,0.40634920634920635
0.034049838310823664,0.40634920634920635
0.034049838310823664,0.4095238095238095
0.03462050599201065,0.4095238095238095
0.03462050599201065,0.4103174603174603
0.034810728552406314,0.4103174603174603
0.034810728552406314,0.4111111111111111
0.03519117367319764,0.4111111111111111
0.03519117367319764,0.4150793650793651
0.03576184135438463,0.4150793650793651
0.03576184135438463,0.4158730158730159
0.03595206391478029,0.4158730158730159
0.03595206391478029,0.4166666666666667
0.03633250903557162,0.4166666666666667
0.03633250903557162,0.4174603174603175
0.03652273159596728,0.4174603174603175
0.03652273159596728,0.42063492063492064
0.03671295415636294,0.42063492063492064
0.03671295415636294,0.42142857142857143
0.03690317671675861,0.42142857142857143
0.03690317671675861,0.4222222222222222
0.03709339927715427,0.4222222222222222
0.03709339927715427,0.4238095238095238
0.0374738443979456,0.4238095238095238
0.0374738443979456,0.42857142857142855
0.03766406695834126,0.42857142857142855
0.03766406695834126,0.42936507936507934
0.038044512079132585,0.42936507936507934
0.038044512079132585,0.430952380952381
0.03842495719992391,0.430952380952381
0.03842495719992391,0.43174603174603177
0.03861517976031957,0.43174603174603177
0.03861517976031957,0.43253968253968256
0.038805402320715235,0.43253968253968256
0.038805402320715235,0.4357142857142857
0.03918584744150656,0.4357142857142857
0.03918584744150656,0.4365079365079365
0.03937607000190223,0.4365079365079365
0.03937607000190223,0.4380952380952381
0.03975651512269355,0.4380952380952381
0.03975651512269355,0.4388888888888889
0.03994673768308921,0.4388888888888889
0.03994673768308921,0.44126984126984126
0.04032718280388054,0.44126984126984126
0.04032718280388054,0.44206349206349205
0.04089785048506753,0.44206349206349205
0.04089785048506753,0.44285714285714284
0.04222940840783717,0.44285714285714284
0.04222940840783717,0.44365079365079363
0.04299029864941982,0.44365079365079363
0.04299029864941982,0.4444444444444444
0.04337074377021115,0.4444444444444444
0.04337074377021115,0.4452380952380952
0.04375118889100247,0.4452380952380952
0.04375118889100247,0.44603174603174606
0.043941411451398134,0.44603174603174606
0.043941411451398134,0.44682539682539685
0.04489252425337645,0.44682539682539685
0.04489252425337645,0.4492063492063492
0.045272969374167776,0.4492063492063492
0.045272969374167776,0.45
0.045653414494959105,0.45
0.045653414494959105,0.4507936507936508
0.046033859615750426,0.4507936507936508
0.046033859615750426,0.4515873015873016
0.046414304736541755,0.4515873015873016
0.046414304736541755,0.4523809523809524
0.04660452729693742,0.4523809523809524
0.04660452729693742,0.4531746031746032
0.04679474985733308,0.4531746031746032
0.04679474985733308,0.45396825396825397
0.04698497241772874,0.45396825396825397
0.04698497241772874,0.45555555555555555
0.047175194978124405,0.45555555555555555
0.047175194978124405,0.45634920634920634
0.04812630778010272,0.45634920634920634
0.04812630778010272,0.4587301587301587
0.04888719802168537,0.4587301587301587
0.04888719802168537,0.4595238095238095
0.0492676431424767,0.4595238095238095
0.0492676431424767,0.46111111111111114
0.04945786570287236,0.46111111111111114
0.04945786570287236,0.4626984126984127
0.049648088263268025,0.4626984126984127
0.049648088263268025,0.4642857142857143
0.05002853338405935,0.4642857142857143
0.05002853338405935,0.4650793650793651
0.05021875594445501,0.4650793650793651
0.05021875594445501,0.4658730158730159
0.052311204108807303,0.4658730158730159
0.052311204108807303,0.4666666666666667
0.05250142666920297,0.4666666666666667
0.05250142666920297,0.46825396825396826
0.05269164922959863,0.46825396825396826
0.05269164922959863,0.46904761904761905
0.05307209435038995,0.46904761904761905
0.05307209435038995,0.46984126984126984
0.05345253947118128,0.46984126984126984
0.05345253947118128,0.4714285714285714
0.05402320715236827,0.4714285714285714
0.05402320715236827,0.473015873015873
0.054403652273159596,0.473015873015873
0.054403652273159596,0.4746031746031746
0.054784097393950924,0.4746031746031746
0.054784097393950924,0.476984126984127
0.05497431995434659,0.476984126984127
0.05497431995434659,0.4793650793650794
0.055164542514742246,0.4793650793650794
0.055164542514742246,0.48333333333333334
0.05687654555830322,0.48333333333333334
0.05687654555830322,0.48412698412698413
0.05706676811869888,0.48412698412698413
0.05706676811869888,0.4849206349206349
0.05725699067909454,0.4849206349206349
0.05725699067909454,0.4857142857142857
0.05763743579988587,0.4857142857142857
0.05763743579988587,0.4865079365079365
0.05782765836028153,0.4865079365079365
0.05782765836028153,0.4888888888888889
0.058017880920677195,0.4888888888888889
0.058017880920677195,0.49206349206349204
0.058398326041468517,0.49206349206349204
0.058398326041468517,0.4936507936507937
0.05858854860186418,0.4936507936507937
0.05858854860186418,0.49603174603174605
0.058778771162259845,0.49603174603174605
0.058778771162259845,0.4976190476190476
0.05972988396423816,0.4976190476190476
0.05972988396423816,0.4992063492063492
0.0610614418870078,0.4992063492063492
0.0610614418870078,0.5
0.06125166444740346,0.5
0.06125166444740346,0.5007936507936508
0.06163210956819479,0.5007936507936508
0.06163210956819479,0.5023809523809524
0.06182233212859045,0.5023809523809524
0.06182233212859045,0.5031746031746032
0.062012554688986116,0.5031746031746032
0.062012554688986116,0.503968253968254
0.06239299980977744,0.503968253968254
0.06239299980977744,0.5047619047619047
0.06277344493056876,0.5047619047619047
0.06277344493056876,0.5055555555555555
0.06296366749096442,0.5055555555555555
0.06296366749096442,0.5087301587301587
0.06353433517215142,0.5087301587301587
0.06353433517215142,0.5095238095238095
0.06372455773254708,0.5095238095238095
0.06372455773254708,0.5119047619047619
0.06391478029294274,0.5119047619047619
0.06391478029294274,0.5134920634920634
0.06486589309492105,0.5134920634920634
0.06486589309492105,0.5142857142857142
0.06505611565531672,0.5142857142857142
0.06505611565531672,0.5158730158730159
0.06543656077610804,0.5158730158730159
0.06543656077610804,0.5166666666666667
0.06562678333650371,0.5166666666666667
0.06562678333650371,0.5174603174603175
0.06581700589689937,0.5174603174603175
0.06581700589689937,0.5190476190476191
0.06638767357808636,0.5190476190476191
0.06638767357808636,0.5206349206349207
0.06657789613848203,0.5206349206349207
0.06657789613848203,0.5214285714285715
0.0667681186988777,0.5214285714285715
0.0667681186988777,0.5222222222222223
0.06695834125927334,0.5222222222222223
0.06695834125927334,0.523015873015873
0.06809967662164733,0.523015873015873
0.06809967662164733,0.5238095238095238
0.06867034430283432,0.5238095238095238
0.06867034430283432,0.5246031746031746
0.06905078942362564,0.5246031746031746
0.06905078942362564,0.5253968253968254
0.06962145710481263,0.5253968253968254
0.06962145710481263,0.5261904761904762
0.06981167966520829,0.5261904761904762
0.06981167966520829,0.5277777777777778
0.07095301502758228,0.5277777777777778
0.07095301502758228,0.5293650793650794
0.07171390526916492,0.5293650793650794
0.07171390526916492,0.530952380952381
0.07190412782956059,0.530952380952381
0.07190412782956059,0.5317460317460317
0.07266501807114324,0.5317460317460317
0.07266501807114324,0.5333333333333333
0.0728552406315389,0.5333333333333333
0.0728552406315389,0.5349206349206349
0.07304546319193456,0.5349206349206349
0.07304546319193456,0.5365079365079365
0.07342590831272588,0.5365079365079365
0.07342590831272588,0.5373015873015873
0.07361613087312155,0.5373015873015873
0.07361613087312155,0.5380952380952381
0.07380635343351721,0.5380952380952381
0.07380635343351721,0.5388888888888889
0.07399657599391288,0.5388888888888889
0.07399657599391288,0.5396825396825397
0.07418679855430854,0.5396825396825397
0.07418679855430854,0.5404761904761904
0.0743770211147042,0.5404761904761904
0.0743770211147042,0.5412698412698412
0.07532813391668251,0.5412698412698412
0.07532813391668251,0.542063492063492
0.07551835647707818,0.542063492063492
0.07551835647707818,0.5428571428571428
0.07570857903747384,0.5428571428571428
0.07570857903747384,0.5436507936507936
0.0758988015978695,0.5436507936507936
0.0758988015978695,0.5444444444444444
0.07608902415826517,0.5444444444444444
0.07608902415826517,0.5452380952380952
0.0764694692790565,0.5452380952380952
0.0764694692790565,0.5468253968253968
0.07684991439984783,0.5468253968253968
0.07684991439984783,0.5515873015873016
0.07704013696024349,0.5515873015873016
0.07704013696024349,0.5531746031746032
0.0774205820810348,0.5531746031746032
0.0774205820810348,0.5547619047619048
0.07780102720182613,0.5547619047619048
0.07780102720182613,0.5555555555555556
0.07837169488301313,0.5555555555555556
0.07837169488301313,0.5563492063492064
0.07894236256420012,0.5563492063492064
0.07894236256420012,0.557936507936508
0.07932280768499143,0.557936507936508
0.07932280768499143,0.5595238095238095
0.08122503328894808,0.5595238095238095
0.08122503328894808,0.5611111111111111
0.08141525584934373,0.5611111111111111
0.08141525584934373,0.5619047619047619
0.08388814913448735,0.5619047619047619
0.08388814913448735,0.5626984126984127
0.08445881681567434,0.5626984126984127
0.08445881681567434,0.5634920634920635
0.08464903937607,0.5634920634920635
0.08464903937607,0.5642857142857143
0.08502948449686133,0.5642857142857143
0.08502948449686133,0.5650793650793651
0.085219707057257,0.5650793650793651
0.085219707057257,0.5666666666666667
0.08655126498002663,0.5666666666666667
0.08655126498002663,0.5674603174603174
0.0867414875404223,0.5674603174603174
0.0867414875404223,0.5682539682539682
0.08788282290279627,0.5682539682539682
0.08788282290279627,0.569047619047619
0.08902415826517025,0.569047619047619
0.08902415826517025,0.5698412698412698
0.08921438082556592,0.5698412698412698
0.08921438082556592,0.5706349206349206
0.09035571618793989,0.5706349206349206
0.09035571618793989,0.5714285714285714
0.09054593874833555,0.5714285714285714
0.09054593874833555,0.5722222222222222
0.09111660642952255,0.5722222222222222
0.09111660642952255,0.5746031746031746
0.09130682898991821,0.5746031746031746
0.09130682898991821,0.5761904761904761
0.09149705155031387,0.5761904761904761
0.09149705155031387,0.5777777777777777
0.09168727411070952,0.5777777777777777
0.09168727411070952,0.5785714285714286
0.09301883203347917,0.5785714285714286
0.09301883203347917,0.5793650793650794
0.09358949971466617,0.5793650793650794
0.09358949971466617,0.5801587301587302
0.09416016739585314,0.5801587301587302
0.09416016739585314,0.580952380952381
0.09435038995624881,0.580952380952381
0.09435038995624881,0.5825396825396826
0.09587217043941411,0.5825396825396826
0.09587217043941411,0.5833333333333334
0.09606239299980977,0.5833333333333334
0.09606239299980977,0.5841269841269842
0.0964428381206011,0.5841269841269842
0.0964428381206011,0.584920634920635
0.09834506372455773,0.584920634920635
0.09834506372455773,0.5857142857142857
0.09872550884534906,0.5857142857142857
0.09872550884534906,0.5865079365079365
0.10043751188891002,0.5865079365079365
0.10043751188891002,0.5888888888888889
0.10119840213049268,0.5888888888888889
0.10119840213049268,0.5904761904761905
0.10138862469088834,0.5904761904761905
0.10138862469088834,0.5912698412698413
0.10272018261365798,0.5912698412698413
0.10272018261365798,0.5944444444444444
0.10291040517405364,0.5944444444444444
0.10291040517405364,0.5952380952380952
0.1036712954156363,0.5952380952380952
0.1036712954156363,0.5976190476190476
0.10424196309682328,0.5976190476190476
0.10424196309682328,0.6
0.1051930758988016,0.6
0.1051930758988016,0.6007936507936508
0.10576374357998859,0.6007936507936508
0.10576374357998859,0.6015873015873016
0.10652463382157124,0.6015873015873016
0.10652463382157124,0.6031746031746031
0.10804641430473653,0.6031746031746031
0.10804641430473653,0.6039682539682539
0.10880730454631919,0.6039682539682539
0.10880730454631919,0.6047619047619047
0.11013886246908883,0.6047619047619047
0.11013886246908883,0.6055555555555555
0.11070953015027582,0.6055555555555555
0.11070953015027582,0.6063492063492063
0.11089975271067148,0.6063492063492063
0.11089975271067148,0.6071428571428571
0.11242153319383678,0.6071428571428571
0.11242153319383678,0.6079365079365079
0.11280197831462811,0.6079365079365079
0.11280197831462811,0.6087301587301587
0.11432375879779341,0.6087301587301587
0.11432375879779341,0.6095238095238096
0.11470420391858474,0.6095238095238096
0.11470420391858474,0.6103174603174604
0.11565531672056306,0.6103174603174604
0.11565531672056306,0.6111111111111112
0.11679665208293703,0.6111111111111112
0.11679665208293703,0.611904761904762
0.1169868746433327,0.611904761904762
0.1169868746433327,0.6126984126984127
0.11812821000570668,0.6126984126984127
0.11812821000570668,0.6134920634920635
0.11831843256610233,0.6134920634920635
0.11831843256610233,0.6142857142857143
0.118508655126498,0.6142857142857143
0.118508655126498,0.6150793650793651
0.11907932280768499,0.6150793650793651
0.11907932280768499,0.6158730158730159
0.11945976792847632,0.6158730158730159
0.11945976792847632,0.6166666666666667
0.12003043560966331,0.6166666666666667
0.12003043560966331,0.6174603174603175
0.12041088073045463,0.6174603174603175
0.12041088073045463,0.6190476190476191
0.12079132585124595,0.6190476190476191
0.12079132585124595,0.6214285714285714
0.12155221609282861,0.6214285714285714
0.12155221609282861,0.6222222222222222
0.12231310633441127,0.6222222222222222
0.12231310633441127,0.6246031746031746
0.12250332889480692,0.6246031746031746
0.12250332889480692,0.6253968253968254
0.12288377401559825,0.6253968253968254
0.12288377401559825,0.626984126984127
0.1236446642571809,0.626984126984127
0.1236446642571809,0.6277777777777778
0.12383488681757657,0.6277777777777778
0.12383488681757657,0.6309523809523809
0.12497622217995054,0.6309523809523809
0.12497622217995054,0.6325396825396825
0.12554688986113752,0.6325396825396825
0.12554688986113752,0.6341269841269841
0.12573711242153318,0.6341269841269841
0.12573711242153318,0.6349206349206349
0.12630778010272017,0.6349206349206349
0.12630778010272017,0.6357142857142857
0.1278295605858855,0.6357142857142857
0.1278295605858855,0.6365079365079365
0.12840022826707248,0.6365079365079365
0.12840022826707248,0.638095238095238
0.12916111850865514,0.638095238095238
0.12916111850865514,0.6388888888888888
0.12954156362944647,0.6388888888888888
0.12954156362944647,0.6404761904761904
0.1303024538710291,0.6404761904761904
0.1303024538710291,0.6412698412698413
0.13106334411261175,0.6412698412698413
0.13106334411261175,0.6420634920634921
0.13163401179379874,0.6420634920634921
0.13163401179379874,0.6436507936507937
0.1329655697165684,0.6436507936507937
0.1329655697165684,0.6444444444444445
0.1335362373977554,0.6444444444444445
0.1335362373977554,0.6460317460317461
0.13429712763933802,0.6460317460317461
0.13429712763933802,0.6476190476190476
0.13448735019973368,0.6476190476190476
0.13448735019973368,0.6484126984126984
0.135438463001712,0.6484126984126984
0.135438463001712,0.6492063492063492
0.13562868556210766,0.6492063492063492
0.13562868556210766,0.65
0.13581890812250333,0.65
0.13581890812250333,0.6507936507936508
0.13677002092448165,0.6507936507936508
0.13677002092448165,0.6523809523809524
0.13734068860566864,0.6523809523809524
0.13734068860566864,0.6555555555555556
0.13867224652843826,0.6555555555555556
0.13867224652843826,0.6563492063492063
0.13924291420962526,0.6563492063492063
0.13924291420962526,0.6571428571428571
0.1411451398135819,0.6571428571428571
0.1411451398135819,0.6579365079365079
0.14323758797793418,0.6579365079365079
0.14323758797793418,0.6587301587301587
0.14456914590070383,0.6587301587301587
0.14456914590070383,0.6603174603174603
0.14590070382347348,0.6603174603174603
0.14590070382347348,0.6619047619047619
0.14742248430663876,0.6619047619047619
0.14742248430663876,0.6626984126984127
0.14818337454822142,0.6626984126984127
0.14818337454822142,0.6634920634920635
0.1487540422294084,0.6634920634920635
0.1487540422294084,0.6642857142857143
0.1493247099105954,0.6642857142857143
0.1493247099105954,0.665079365079365
0.15065626783336503,0.665079365079365
0.15103671295415635,0.665079365079365
0.15103671295415635,0.6658730158730158
0.15122693551455202,0.6658730158730158
0.15122693551455202,0.6666666666666666
0.15217804831653034,0.6666666666666666
0.15217804831653034,0.6674603174603174
0.152368270876926,0.6674603174603174
0.152368270876926,0.6682539682539682
0.152938938558113,0.6682539682539682
0.152938938558113,0.669047619047619
0.1535096062393,0.669047619047619
0.1535096062393,0.6698412698412698
0.15389005136009132,0.6698412698412698
0.15389005136009132,0.6714285714285714
0.1575042800076089,0.6714285714285714
0.1575042800076089,0.6730158730158731
0.1584553928095872,0.6730158730158731
0.1584553928095872,0.6738095238095239
0.15864561536998287,0.6738095238095239
0.15864561536998287,0.6746031746031746
0.1595967281719612,0.6746031746031746
0.1595967281719612,0.6753968253968254
0.1611185086551265,0.6753968253968254
0.1611185086551265,0.676984126984127
0.16130873121552217,0.676984126984127
0.16130873121552217,0.6777777777777778
0.16187939889670916,0.6777777777777778
0.16187939889670916,0.6785714285714286
0.1626402891382918,0.6785714285714286
0.1626402891382918,0.6793650793650794
0.16283051169868745,0.6793650793650794
0.16283051169868745,0.6801587301587302
0.16321095681947878,0.6801587301587302
0.16321095681947878,0.6825396825396826
0.16378162450066577,0.6825396825396826
0.16378162450066577,0.6833333333333333
0.1641620696214571,0.6833333333333333
0.1641620696214571,0.6849206349206349
0.1647327373026441,0.6849206349206349
0.1647327373026441,0.6857142857142857
0.16492295986303976,0.6857142857142857
0.16492295986303976,0.6873015873015873
0.16511318242343542,0.6873015873015873
0.16511318242343542,0.6880952380952381
0.16568385010462242,0.6880952380952381
0.16568385010462242,0.6888888888888889
0.16587407266501808,0.6888888888888889
0.16587407266501808,0.6904761904761905
0.16644474034620507,0.6904761904761905
0.16644474034620507,0.6912698412698413
0.1672056305877877,0.6912698412698413
0.1672056305877877,0.692063492063492
0.1677762982689747,0.692063492063492
0.1677762982689747,0.6928571428571428
0.16853718851055735,0.6928571428571428
0.16853718851055735,0.6936507936507936
0.16910785619174434,0.6936507936507936
0.16910785619174434,0.6944444444444444
0.1708198592353053,0.6944444444444444
0.1708198592353053,0.6952380952380952
0.17177097203728361,0.6952380952380952
0.17177097203728361,0.6968253968253968
0.17253186227886627,0.6968253968253968
0.17253186227886627,0.6976190476190476
0.17272208483926194,0.6976190476190476
0.17272208483926194,0.6984126984126984
0.17367319764124026,0.6984126984126984
0.17367319764124026,0.6992063492063492
0.17500475556400988,0.6992063492063492
0.17500475556400988,0.7
0.1765265360471752,0.7
0.1765265360471752,0.7007936507936507
0.17766787140954918,0.7007936507936507
0.17766787140954918,0.7015873015873015
0.1786189842115275,0.7015873015873015
0.1786189842115275,0.7023809523809523
0.17995054213429712,0.7023809523809523
0.17995054213429712,0.7031746031746032
0.18204299029864943,0.7031746031746032
0.18204299029864943,0.703968253968254
0.18280388054023208,0.703968253968254
0.18280388054023208,0.7055555555555556
0.18318432566102338,0.7055555555555556
0.18318432566102338,0.707936507936508
0.1841354384630017,0.707936507936508
0.1841354384630017,0.7087301587301588
0.18432566102339737,0.7087301587301588
0.18432566102339737,0.7126984126984127
0.18546699638577135,0.7126984126984127
0.18546699638577135,0.7142857142857143
0.186227886627354,0.7142857142857143
